sample,altitude_m,ambient_temp_c,air_density_kg_m3,throttle,rpm,egt_c,cht_c,oil_pressure_psi,oil_temperature_c,fuel_flow,engine_load,vibration_rms_g,injection_timing_deg,battery_voltage_v,alternator_current_a,fault_severity,fault,health_state
414,2847.56,18.5,0.9235,0.638,4276.57,599.77,143.17,47.97,93.51,14.98,0.599,0.036658243373088525,22.635888777912005,14.03915217683372,18.384957617506984,0.0,NORMAL,NORMAL
415,1200.34,9.01,1.0899,0.7,4588.02,620.26,145.8,50.43,93.94,17.03,0.681,0.03833213328700749,23.008057360327705,14.078661275155541,20.419680987037164,0.0,NORMAL,NORMAL
416,262.0,32.37,1.1945,0.474,3788.66,567.68,138.55,44.12,92.54,11.77,0.471,0.03234010452330113,23.928189350597975,14.082033557254261,18.059099056548625,0.0,NORMAL,NORMAL
417,4257.51,7.97,0.7971,0.366,3269.88,533.54,114.06,40.03,79.76,8.35,0.334,0.029168104077891173,24.177893836072663,13.918722501388629,15.574841647635882,0.0,NORMAL,NORMAL
418,4743.96,29.89,0.7567,0.432,3483.14,547.58,130.07,41.71,88.58,9.76,0.39,0.03378672166878145,23.728970910151645,14.006831817090958,16.167917377926972,0.0,NORMAL,NORMAL
419,283.15,13.11,1.1921,0.687,4593.76,620.64,147.98,50.48,95.23,17.06,0.683,0.04112031165722314,22.707780551097407,14.034185248684201,21.038918130456302,0.0,NORMAL,NORMAL
420,3486.87,8.75,0.8644,0.54,3901.85,575.12,129.42,45.01,86.64,12.51,0.5,0.03493286458368496,23.53435138488069,13.968126017867055,16.919400037199814,0.0,NORMAL,NORMAL
421,3549.06,37.18,0.8588,0.457,3606.66,555.7,136.64,42.68,92.07,10.57,0.423,0.028458499946842228,23.926740367740628,14.108036077144153,16.687853945413018,0.0,NORMAL,NORMAL
422,4616.21,26.75,0.7672,0.927,5192.74,660.05,168.99,55.21,105.63,21.0,0.84,0.04198698256852505,22.50012129530715,14.006405649649599,22.806903149529294,0.0,NORMAL,NORMAL
423,3062.23,35.13,0.9033,0.925,5283.27,666.0,175.33,55.92,109.1,21.6,0.864,0.04297730476321193,22.08828254615582,13.858887051902872,22.883753353765062,0.0,NORMAL,NORMAL
424,2804.83,34.48,0.9275,0.365,3302.59,535.7,128.09,40.28,88.06,8.57,0.343,0.029191902006311662,23.918626175649408,13.94013081103852,14.23032369113644,0.0,NORMAL,NORMAL
425,2762.34,7.12,0.9316,0.222,2793.67,502.22,102.36,36.27,74.49,5.22,0.209,0.037296751638017864,24.096303040723484,14.063412220613937,13.240973021326383,0.0,NORMAL,NORMAL
426,1413.97,10.19,1.0672,0.997,5665.35,691.14,171.9,58.94,105.64,24.11,0.965,0.051722160673537916,22.325507627518277,13.969903229782998,25.271587099960612,0.0,NORMAL,NORMAL
427,4791.21,15.97,0.7529,0.574,3972.54,579.77,134.7,45.57,89.55,12.98,0.519,0.031849757526586094,23.551117980827033,13.898820608564126,17.42853338456646,0.0,NORMAL,NORMAL
428,624.96,38.74,1.1532,0.943,5529.55,682.21,182.96,57.86,112.77,23.22,0.929,0.04939148045987743,22.132287946126944,13.939158340812607,24.447007894435423,0.0,NORMAL,NORMAL
429,144.72,17.02,1.2081,0.53,4006.63,582.02,136.04,45.84,90.23,13.2,0.528,0.03760916966074378,23.793901546563045,13.680786152142215,17.361817249230548,0.0,NORMAL,NORMAL
430,27.51,18.57,1.2218,0.626,4375.66,606.29,145.55,48.76,94.58,15.63,0.625,0.04624213547872072,23.326608122285805,14.076462451723037,18.133375515710597,0.0,NORMAL,NORMAL
431,3112.21,10.04,0.8987,0.608,4157.85,591.96,136.13,47.04,89.73,14.2,0.568,0.0365236879411578,23.681302354064343,14.043275031296014,17.862958896982136,0.0,NORMAL,NORMAL
432,1166.67,39.67,1.0936,0.345,3275.8,533.93,130.05,40.07,89.33,8.39,0.336,0.028380959841327092,23.960986319309175,14.049645485549199,15.570947532207455,0.0,NORMAL,NORMAL
433,3500.46,18.11,0.8632,0.926,5260.48,664.51,166.28,55.74,103.75,21.45,0.858,0.04551025788408143,22.790764524065285,14.030270524960965,22.75646834288912,0.0,NORMAL,NORMAL
434,769.95,16.61,1.137,0.583,4176.79,593.21,139.86,47.19,91.9,14.32,0.573,0.037152693599867545,23.37608785809281,14.071482803676057,18.800126022768342,0.0,NORMAL,NORMAL
435,1610.92,20.28,1.0465,0.605,4214.97,595.72,142.6,47.49,93.4,14.57,0.583,0.03882069324581953,22.805542322383253,13.99687409734296,19.644891376410957,0.0,NORMAL,NORMAL
436,2405.94,5.96,0.9661,0.344,3238.08,531.45,112.3,39.77,78.82,8.15,0.326,0.02834906354731964,24.1169993041324,13.962472511525233,14.908053736513436,0.0,NORMAL,NORMAL
437,108.3,6.13,1.2123,0.919,5483.5,679.18,165.57,57.5,102.51,22.92,0.917,0.048911062032673945,22.48988198116109,14.112572588691876,23.298676318237405,0.0,NORMAL,NORMAL
438,946.88,17.1,1.1175,0.536,3993.85,581.17,135.77,45.74,90.12,13.12,0.525,0.03187738972313901,22.784818948821066,14.10078862826845,18.769182578475203,0.0,NORMAL,NORMAL
439,4716.96,35.09,0.7589,0.944,5244.92,663.48,174.4,55.62,108.68,21.35,0.854,0.04355990102601114,22.543309128230568,13.926939832704878,22.226623607563408,0.0,NORMAL,NORMAL
440,2324.91,12.99,0.974,0.62,4233.82,596.96,139.4,47.64,91.41,14.7,0.588,0.03397129046598153,22.958192480399255,13.872890230480728,19.59333226416255,0.0,NORMAL,NORMAL
441,24.29,34.89,1.2222,0.742,4816.86,635.32,164.16,52.24,104.12,18.53,0.741,0.04583952001516136,22.67749769602811,13.926359216938359,20.251219174340285,0.0,NORMAL,NORMAL
442,4486.34,27.94,0.7779,0.62,4142.57,590.96,144.71,46.91,94.93,14.1,0.564,0.038722361119054444,23.86700937338659,13.916163209161398,19.025178104507653,0.0,NORMAL,NORMAL
443,731.87,21.08,1.1412,0.576,4152.07,591.58,141.51,46.99,92.98,14.16,0.566,0.040516369372294886,23.38848478711499,14.091225737174549,18.492084370336446,0.0,NORMAL,NORMAL
444,1595.17,33.07,1.0481,0.309,3131.91,524.47,123.34,38.94,85.83,7.45,0.298,0.029520786822659024,24.13770093535307,13.968005318047478,14.309106304917439,0.0,NORMAL,NORMAL
445,1335.46,29.82,1.0755,0.716,4639.41,623.65,157.42,50.84,100.73,17.36,0.695,0.041536685835422436,22.596509581079985,13.962713095748203,20.045059800628653,0.0,NORMAL,NORMAL
446,2671.56,33.44,0.9403,0.243,2870.29,507.26,117.33,36.87,83.19,5.73,0.229,0.028709443183092508,24.210786667139935,14.03195204052878,14.375480018872375,0.0,NORMAL,NORMAL
447,4546.84,20.74,0.7729,0.506,3747.11,564.94,131.75,43.79,88.61,11.49,0.46,0.036603312007406075,23.67054639789452,14.004436123411962,16.767393213196858,0.0,NORMAL,NORMAL
448,322.42,25.29,1.1875,0.791,4984.16,646.33,163.32,53.56,103.0,19.63,0.785,0.046948707505478485,22.682416503362017,14.002387666493469,21.659798350742978,0.0,NORMAL,NORMAL
449,2114.88,14.28,0.9949,0.964,5490.56,679.64,169.81,57.56,105.03,22.96,0.919,0.050617662455845244,22.21587682060899,13.873955371151988,23.92988962656285,0.0,NORMAL,NORMAL
450,1321.88,38.32,1.0769,0.391,3442.58,544.91,133.33,41.39,90.68,9.49,0.38,0.03478900585987979,23.892973852014883,14.091188887152438,15.741793629808873,0.0,NORMAL,NORMAL
451,1575.24,36.65,1.0502,0.972,5562.92,684.4,182.71,58.13,112.5,23.44,0.938,0.04847084337822829,22.101933039064892,13.994229562186389,23.976688566419426,0.0,NORMAL,NORMAL
452,3930.52,10.75,0.8252,0.304,3061.64,519.84,110.52,38.38,78.4,6.98,0.279,0.023176907330606615,24.114753111342882,13.971271434091088,13.628524153526392,0.0,NORMAL,NORMAL
453,1796.98,8.05,1.0272,0.923,5367.35,671.54,163.78,56.58,101.86,22.15,0.886,0.044789397666008764,22.021543587776293,13.921571362647787,23.55095854312522,0.0,NORMAL,NORMAL
454,4967.19,22.65,0.7387,0.335,3147.63,525.5,118.51,39.06,82.88,7.55,0.302,0.027418429538373805,23.775682048054165,13.976091102744627,14.240178545919042,0.0,NORMAL,NORMAL
455,4775.75,11.6,0.7541,0.389,3336.55,537.93,117.45,40.55,81.55,8.79,0.352,0.03310598486206931,23.574522117128062,13.998012565168525,15.536622792193533,0.0,NORMAL,NORMAL
456,3914.97,30.4,0.8265,0.582,4030.02,583.55,143.28,46.03,94.49,13.36,0.534,0.03574408459926417,23.186185100984368,13.917091503283553,18.13433942964754,0.0,NORMAL,NORMAL
457,3464.44,31.41,0.8664,0.42,3480.75,547.42,130.78,41.69,89.01,9.74,0.39,0.027312264403304146,24.44152219766131,13.970983803133084,15.9203358178734,0.0,NORMAL,NORMAL
458,4836.19,14.56,0.7493,0.255,2874.12,507.51,107.98,36.9,77.57,5.75,0.23,0.02995364009727557,24.438254680471452,13.991292544207013,13.500445116781437,0.0,NORMAL,NORMAL
459,3814.29,38.45,0.8353,0.592,4069.1,586.13,148.23,46.34,97.32,13.61,0.545,0.033068548351495225,23.232810347702134,14.095034840315469,18.62329126456045,0.0,NORMAL,NORMAL
460,1832.35,38.68,1.0236,0.527,3921.06,576.39,144.84,45.17,95.83,12.64,0.506,0.03380023166611634,22.933456775841275,14.092327445230946,17.717436597924443,0.0,NORMAL,NORMAL
461,1394.42,5.57,1.0692,0.307,3130.27,524.36,109.56,38.92,77.57,7.44,0.297,0.027443493080936795,24.03617783873449,13.867603366825543,14.550256609847287,0.0,NORMAL,NORMAL
462,550.9,32.19,1.1615,0.51,3911.21,575.74,141.36,45.09,93.77,12.57,0.503,0.042647182993481844,23.857869022515338,14.22145114571129,17.532158780750468,0.0,NORMAL,NORMAL
463,2068.01,31.41,0.9996,0.203,2734.44,498.32,113.1,35.8,81.15,4.83,0.193,0.03310435357646851,24.552118475380876,13.93940313530573,12.744621669122994,0.0,NORMAL,NORMAL
464,2060.76,17.52,1.0004,0.885,5209.3,661.14,164.77,55.34,103.04,21.11,0.845,0.04624654667514928,22.055494332879675,14.127280770699013,22.847432972689983,0.0,NORMAL,NORMAL
465,4245.9,30.19,0.7981,0.315,3093.1,521.91,120.98,38.63,84.56,7.19,0.288,0.025128605710794144,24.279812361625126,14.01508743382325,13.902217672806193,0.0,NORMAL,NORMAL
466,665.68,12.94,1.1486,0.521,3950.54,578.33,132.67,45.4,88.41,12.83,0.513,0.03000821390779838,22.952405610812484,14.00535001907076,17.916583313262187,0.0,NORMAL,NORMAL
467,1343.73,24.9,1.0746,0.896,5298.6,667.01,170.57,56.04,106.19,21.7,0.868,0.04509954149096089,22.428915243865777,13.887231868627675,22.69506266719735,0.0,NORMAL,NORMAL
468,4736.09,29.11,0.7574,0.819,4815.04,635.2,161.23,52.22,102.36,18.52,0.741,0.03820290120844054,23.507543925597684,13.982376400743348,21.66563259087689,0.0,NORMAL,NORMAL
469,4626.54,12.62,0.7663,0.215,2739.97,498.68,103.84,35.84,75.58,4.87,0.195,0.02454488053343466,24.090685667633974,14.179397722767794,13.220263788201184,0.0,NORMAL,NORMAL
470,4031.99,25.34,0.8164,0.201,2701.12,496.13,109.27,35.54,78.98,4.61,0.185,0.027398445346998895,23.98380762344027,13.786708168866049,12.29802721103945,0.0,NORMAL,NORMAL
471,4377.53,27.89,0.787,0.359,3241.45,531.67,123.35,39.8,85.44,8.17,0.327,0.02262918778248699,23.893854112337802,13.853620876918685,14.466548338881163,0.0,NORMAL,NORMAL
472,2141.96,32.19,0.9922,0.918,5323.56,668.66,174.81,56.24,108.64,21.87,0.875,0.04836620524387204,22.582668878481815,13.908748065950027,24.204666247914055,0.0,NORMAL,NORMAL
473,3241.37,30.33,0.8867,0.567,4005.9,581.97,142.67,45.84,94.21,13.2,0.528,0.03764215091025114,23.449188648285087,13.863964313011738,17.486733963729044,0.0,NORMAL,NORMAL
474,3296.5,8.84,0.8817,0.422,3491.34,548.11,119.74,41.77,82.35,9.81,0.392,0.030163049100789673,24.081617516393894,14.012119200501095,16.437422023888946,0.0,NORMAL,NORMAL
475,1720.61,17.83,1.0351,0.422,3540.13,551.32,125.39,42.16,85.56,10.13,0.405,0.032355926966116055,24.289258936905362,14.030886348469643,15.22416750102281,0.0,NORMAL,NORMAL
476,3338.92,36.17,0.8778,0.502,3773.97,566.71,140.1,44.01,93.52,11.67,0.467,0.036726274606701304,23.31065819275161,14.044990364810086,17.24497833878364,0.0,NORMAL,NORMAL
477,920.32,20.62,1.1204,0.98,5643.74,689.72,176.61,58.77,108.54,23.97,0.959,0.050538183940397996,22.345900650967085,13.9215898177018,24.17606291531135,0.0,NORMAL,NORMAL
478,1602.15,24.38,1.0474,0.204,2746.37,499.1,109.87,35.89,79.17,4.91,0.196,0.022192607740814753,24.672420612322114,13.988376275504326,12.820012372377454,0.0,NORMAL,NORMAL
479,2573.29,19.41,0.9498,0.373,3338.4,538.05,121.41,40.57,83.91,8.81,0.352,0.029279824098226048,23.68101177570179,14.004621204587208,13.966078342564508,0.0,NORMAL,NORMAL
480,2145.6,27.55,0.9918,0.448,3620.54,556.61,132.16,42.79,89.32,10.66,0.426,0.027401054629175657,23.932562940048737,14.026808667455995,15.82866324243367,0.0,NORMAL,NORMAL
481,1599.49,11.49,1.0477,0.69,4528.63,616.36,145.63,49.96,94.06,16.64,0.665,0.04062031927481549,21.932440796473784,13.860356895172472,20.90065802689637,0.0,NORMAL,NORMAL
482,138.74,15.06,1.2088,0.896,5394.29,673.31,167.92,56.8,104.25,22.33,0.893,0.04917850406830779,22.190909175974166,13.922362348140993,22.57156775114309,0.0,NORMAL,NORMAL
483,2974.08,11.83,0.9116,0.481,3710.92,562.56,126.43,43.51,85.56,11.26,0.45,0.03323186372862642,23.865420069292544,14.14486918494777,17.447440873978376,0.0,NORMAL,NORMAL
484,2804.82,31.8,0.9275,0.987,5521.77,681.7,179.31,57.8,110.61,23.17,0.927,0.05059868431558426,22.4526599575875,13.994299524120327,24.087028391616304,0.0,NORMAL,NORMAL
485,1319.44,5.76,1.0772,0.825,5040.93,650.06,154.9,54.01,97.74,20.01,0.8,0.04692843731299809,22.81369476216396,14.039857452079005,21.688002689353564,0.0,NORMAL,NORMAL
486,1716.34,24.87,1.0355,0.716,4616.33,622.13,154.4,50.66,99.0,17.21,0.689,0.03947569765624929,22.799257532653805,13.903110302245683,20.435282390600072,0.0,NORMAL,NORMAL
487,4881.74,14.74,0.7456,0.788,4702.13,627.77,151.37,51.33,96.86,17.78,0.711,0.03377130313185944,22.726368241000884,13.99824600887021,20.68306478920796,0.0,NORMAL,NORMAL
488,4477.83,16.43,0.7786,0.871,5008.35,647.92,159.47,53.75,100.6,19.79,0.792,0.04555190772231833,22.221416500578528,13.865659758422897,21.88261074436022,0.0,NORMAL,NORMAL
489,4657.93,18.95,0.7638,0.254,2874.22,507.51,110.18,36.9,78.89,5.75,0.23,0.025824221101596795,24.03017894279549,14.084085151067558,13.553347217556222,0.0,NORMAL,NORMAL
490,3306.37,16.71,0.8808,0.781,4760.71,631.63,153.74,51.8,98.07,18.16,0.727,0.044009961668896494,22.50621615093473,14.161027467622421,21.200699378572562,0.0,NORMAL,NORMAL
491,966.94,25.3,1.1153,0.232,2861.36,506.67,113.05,36.8,80.66,5.67,0.227,0.03380100489044734,24.81629020175454,13.90537539302745,13.726349878575693,0.0,NORMAL,NORMAL
492,4974.88,29.32,0.7381,0.709,4425.97,609.6,152.12,49.15,98.33,15.96,0.638,0.03389920912666289,23.04713627057371,13.910413441111736,19.487849391689338,0.0,NORMAL,NORMAL
493,3206.02,10.32,0.89,0.379,3340.05,538.16,116.9,40.58,81.2,8.82,0.353,0.031460290473953566,23.343979149133087,14.083948577264763,14.632485441824034,0.0,NORMAL,NORMAL
494,1423.81,10.68,1.0661,0.733,4693.71,627.22,149.14,51.27,95.56,17.72,0.709,0.03824806045722766,22.955516731713807,14.086673073300512,19.745214702299236,0.0,NORMAL,NORMAL
495,338.79,17.76,1.1857,0.395,3487.35,547.85,124.11,41.74,84.98,9.79,0.391,0.029195560000191047,24.3578914023684,13.990058332087097,15.936744401585013,0.0,NORMAL,NORMAL
496,3259.64,15.53,0.8851,0.756,4674.23,625.94,151.1,51.11,96.81,17.59,0.704,0.04051528123934578,23.29197381662676,13.848677174651193,20.705221521212653,0.0,NORMAL,NORMAL
497,3131.37,17.78,0.8969,0.708,4511.97,615.26,148.39,49.83,95.78,16.53,0.661,0.0412936027595251,22.666912612845138,14.132759966735303,20.02676978703442,0.0,NORMAL,NORMAL
498,3168.73,14.15,0.8934,0.992,5515.67,681.29,170.34,57.76,105.25,23.13,0.925,0.04627537344081948,22.62620309139684,13.905884776633295,24.221469157161955,0.0,NORMAL,NORMAL
499,4299.69,13.51,0.7935,0.925,5206.58,660.96,162.7,55.32,101.81,21.1,0.844,0.04945324586179755,22.430676127036175,13.982051429623493,22.18459119324624,0.0,NORMAL,NORMAL
500,4183.9,8.89,0.8034,0.21,2728.74,497.94,101.71,35.75,74.34,4.79,0.192,0.023846170838574553,24.176557869737486,13.853226961539493,11.98150278664667,0.0,NORMAL,NORMAL
501,862.46,21.24,1.1267,0.394,3466.23,546.46,125.34,41.58,85.8,9.65,0.386,0.029138514122321477,24.041268474634997,14.029379626668005,15.795972685485964,0.0,NORMAL,NORMAL
502,4188.37,27.6,0.803,0.596,4068.23,586.07,142.78,46.33,94.05,13.61,0.544,0.0401775265667238,23.172166528804304,14.076876195799581,17.49622646957147,0.0,NORMAL,NORMAL
503,98.28,27.67,1.2135,0.274,3037.69,518.27,118.41,38.19,83.22,6.83,0.273,0.027923033856704343,24.58043326937458,14.028281309241802,13.825940446730684,0.0,NORMAL,NORMAL
504,1481.83,11.2,1.06,0.257,2944.12,512.11,107.96,37.45,77.3,6.21,0.248,0.028257798011795742,24.13508097348368,14.119413966722059,14.189226148053391,0.0,NORMAL,NORMAL
505,650.19,12.79,1.1504,0.325,3214.73,529.92,115.17,39.59,80.62,7.99,0.32,0.028129891899955448,23.736355213255766,14.170850556492747,15.239552397072536,0.0,NORMAL,NORMAL
506,252.49,36.15,1.1956,0.473,3785.12,567.44,140.35,44.09,93.64,11.74,0.47,0.03299252833761916,23.837596930796526,14.085795871643725,17.013833195249287,0.0,NORMAL,NORMAL
507,1618.45,34.21,1.0457,0.992,5631.57,688.92,183.12,58.67,112.49,23.89,0.956,0.048550070266739735,21.94420130591752,14.03292069680402,24.457570384261942,0.0,NORMAL,NORMAL
508,1594.22,36.09,1.0482,0.364,3332.62,537.67,129.61,40.52,88.85,8.77,0.351,0.025490733317297006,23.873265714341063,14.085543465169799,15.073567653760648,0.0,NORMAL,NORMAL
509,666.63,14.71,1.1485,0.808,5022.36,648.84,158.94,53.86,100.23,19.88,0.795,0.042825433449820115,22.877787263237146,14.135280434943118,21.674860621842964,0.0,NORMAL,NORMAL
510,3768.21,10.65,0.8394,0.683,4389.9,607.23,141.93,48.87,92.35,15.72,0.629,0.04181960138436306,22.99537712111365,14.034346968914962,21.04378012408923,0.0,NORMAL,NORMAL
511,920.54,11.47,1.1204,0.674,4508.22,615.01,145.14,49.8,93.84,16.5,0.66,0.043126420367065314,22.77754975861766,13.954963554647755,19.065868651081207,0.0,NORMAL,NORMAL
512,4110.84,13.61,0.8096,0.667,4319.46,602.6,141.74,48.31,92.5,15.26,0.61,0.04273897114084087,23.07321021276912,13.872573522111225,19.551725947472317,0.0,NORMAL,NORMAL
513,4498.6,30.13,0.7769,0.503,3737.77,564.33,136.22,43.72,91.33,11.43,0.457,0.03653216217377172,23.557231070956316,14.092809100227873,17.5141418863626,0.0,NORMAL,NORMAL
514,4483.48,25.24,0.7782,0.386,3333.9,537.76,124.21,40.53,85.61,8.78,0.351,0.03227476390639487,23.877880670788347,14.074708342575454,14.73734426800857,0.0,NORMAL,NORMAL
515,4770.38,14.01,0.7546,0.884,5036.92,649.8,158.93,53.98,100.17,19.98,0.799,0.044749491625064815,22.74683047419593,14.027155188095318,22.62978218947636,0.0,NORMAL,NORMAL
516,3497.85,17.22,0.8634,0.377,3326.77,537.29,120.03,40.47,83.13,8.73,0.349,0.026451098552571238,23.77082643337751,14.048894427567463,15.165665878138691,0.0,NORMAL,NORMAL
517,1425.83,21.48,1.0659,0.356,3307.92,536.05,121.72,40.33,84.21,8.6,0.344,0.031366339110733,23.90431298422366,13.80798347995412,14.82382337105302,0.0,NORMAL,NORMAL
518,3216.32,22.61,0.889,0.334,3181.27,527.72,119.28,39.33,83.22,7.77,0.311,0.029094367676416103,24.104316303859378,14.08090643578206,15.199310997612947,0.0,NORMAL,NORMAL
519,754.8,11.12,1.1387,0.677,4528.14,616.32,145.44,49.96,93.95,16.63,0.665,0.038918139774952745,22.910423111673683,13.984892529062385,19.974131304184112,0.0,NORMAL,NORMAL
520,4642.79,36.26,0.765,0.723,4489.67,613.79,157.1,49.66,101.09,16.38,0.655,0.04168746598408191,23.05097232785045,14.006721924233759,19.64109541281765,0.0,NORMAL,NORMAL
521,3965.85,23.85,0.8221,0.737,4571.3,619.16,152.82,50.3,98.22,16.92,0.677,0.038005665668077615,23.084513632551985,13.95346616990691,19.46563367653654,0.0,NORMAL,NORMAL
522,2356.94,39.22,0.9709,0.824,4967.24,645.21,169.89,53.43,107.0,19.52,0.781,0.040252167479035116,22.457393663776237,14.195709046140943,20.827671697163474,0.0,NORMAL,NORMAL
523,3232.38,35.21,0.8876,0.228,2807.89,503.15,116.74,36.38,83.07,5.32,0.213,0.026202597486332514,24.50136529645769,14.091622209149872,13.566326005917325,0.0,NORMAL,NORMAL
524,913.31,8.08,1.1211,0.526,3957.93,578.81,130.41,45.46,87.04,12.88,0.515,0.03863033177378934,23.200460389699174,13.871878517016224,18.0891977097051,0.0,NORMAL,NORMAL
525,2657.32,37.51,0.9416,0.563,4017.35,582.72,146.54,45.93,96.49,13.27,0.531,0.03137900535828527,22.807938253609596,14.131883818741384,18.96795627138972,0.0,NORMAL,NORMAL
526,779.91,23.76,1.1359,0.44,3641.29,557.98,130.75,42.96,88.4,10.8,0.432,0.035924487492598835,23.89674523154626,13.939203667026447,16.320964836394637,0.0,NORMAL,NORMAL
527,1471.09,8.14,1.0611,0.719,4639.22,623.63,146.58,50.84,94.22,17.36,0.695,0.04327585883009638,23.015757839642955,14.176157968002617,20.79254025425828,0.0,NORMAL,NORMAL
528,3881.99,25.42,0.8294,0.9,5143.14,656.79,167.15,54.81,104.71,20.68,0.827,0.04326486292334443,21.98451725642408,14.062056181305508,21.991732492560928,0.0,NORMAL,NORMAL
529,3756.08,29.28,0.8404,0.335,3173.86,527.23,122.44,39.27,85.14,7.72,0.309,0.027449461650512843,24.12902073488844,14.002968837400937,14.97931819292568,0.0,NORMAL,NORMAL
530,766.81,11.69,1.1373,0.978,5648.98,690.06,172.27,58.81,105.92,24.01,0.96,0.04267789613313299,22.06703413469212,14.151695646634934,24.666655874946727,0.0,NORMAL,NORMAL
531,4581.26,23.59,0.7701,0.756,4606.81,621.5,153.54,50.58,98.52,17.15,0.686,0.045210333400714627,23.1894564816324,14.03666060460846,20.872581594653532,0.0,NORMAL,NORMAL
532,2295.65,17.39,0.9769,0.653,4354.91,604.93,144.47,48.59,94.01,15.49,0.62,0.03864899123119716,23.520109257222746,13.90828035449984,19.510558190129235,0.0,NORMAL,NORMAL
533,1031.67,16.17,1.1082,0.643,4384.12,606.85,144.55,48.82,93.95,15.68,0.627,0.034807051685359726,23.21144013243429,14.189823333698822,19.706237513735612,0.0,NORMAL,NORMAL
534,3639.75,36.96,0.8507,0.506,3777.42,566.94,140.58,44.03,93.8,11.69,0.468,0.033377723769958643,23.54885515663496,13.9857847907619,17.273014119264698,0.0,NORMAL,NORMAL
535,1968.95,20.3,1.0096,0.73,4652.4,624.5,152.97,50.94,98.01,17.45,0.698,0.04047536813797158,23.119040083964865,13.947086799969801,20.17281610972366,0.0,NORMAL,NORMAL
536,4505.12,24.43,0.7764,0.806,4783.97,633.16,158.15,51.98,100.64,18.32,0.733,0.03979185441979206,22.724646365482858,14.232859235952098,21.08148709648802,0.0,NORMAL,NORMAL
